  -8499.00000000000       -8499.00000000000       0.0000000E+00
  -8499.00000000000       -8327.30303030303       0.0000000E+00
  -8499.00000000000       -8155.60606060606       0.0000000E+00
  -8499.00000000000       -7983.90909090909       0.0000000E+00
  -8499.00000000000       -7812.21212121212       0.0000000E+00
  -8499.00000000000       -7640.51515151515       0.0000000E+00
  -8499.00000000000       -7468.81818181818       0.0000000E+00
  -8499.00000000000       -7297.12121212121       0.0000000E+00
  -8499.00000000000       -7125.42424242424       0.0000000E+00
  -8499.00000000000       -6953.72727272727       0.0000000E+00
  -8499.00000000000       -6782.03030303030       0.0000000E+00
  -8499.00000000000       -6610.33333333333       0.0000000E+00
  -8499.00000000000       -6438.63636363636       0.0000000E+00
  -8499.00000000000       -6266.93939393939       0.0000000E+00
  -8499.00000000000       -6095.24242424242       0.0000000E+00
  -8499.00000000000       -5923.54545454545       0.0000000E+00
  -8499.00000000000       -5751.84848484848       0.0000000E+00
  -8499.00000000000       -5580.15151515151       0.0000000E+00
  -8499.00000000000       -5408.45454545454       0.0000000E+00
  -8499.00000000000       -5236.75757575757       0.0000000E+00
  -8499.00000000000       -5065.06060606060       0.0000000E+00
  -8499.00000000000       -4893.36363636363       0.0000000E+00
  -8499.00000000000       -4721.66666666666       0.0000000E+00
  -8499.00000000000       -4549.96969696969       0.0000000E+00
  -8499.00000000000       -4378.27272727272       0.0000000E+00
  -8499.00000000000       -4206.57575757575       0.0000000E+00
  -8499.00000000000       -4034.87878787878       0.0000000E+00
  -8499.00000000000       -3863.18181818181       0.0000000E+00
  -8499.00000000000       -3691.48484848484       0.0000000E+00
  -8499.00000000000       -3519.78787878787       0.0000000E+00
  -8499.00000000000       -3348.09090909090       0.0000000E+00
  -8499.00000000000       -3176.39393939393       0.0000000E+00
  -8499.00000000000       -3004.69696969696       0.0000000E+00
  -8499.00000000000       -2832.99999999999       0.0000000E+00
  -8499.00000000000       -2661.30303030303       0.0000000E+00
  -8499.00000000000       -2489.60606060606       0.0000000E+00
  -8499.00000000000       -2317.90909090909       0.0000000E+00
  -8499.00000000000       -2146.21212121212       0.0000000E+00
  -8499.00000000000       -1974.51515151515       0.0000000E+00
  -8499.00000000000       -1802.81818181818       0.0000000E+00
  -8499.00000000000       -1631.12121212121       0.0000000E+00
  -8499.00000000000       -1459.42424242424       0.0000000E+00
  -8499.00000000000       -1287.72727272727       0.0000000E+00
  -8499.00000000000       -1116.03030303030       0.0000000E+00
  -8499.00000000000       -944.333333333328       0.0000000E+00
  -8499.00000000000       -772.636363636359       0.0000000E+00
  -8499.00000000000       -600.939393939389       0.0000000E+00
  -8499.00000000000       -429.242424242419       0.0000000E+00
  -8499.00000000000       -257.545454545449       0.0000000E+00
  -8499.00000000000       -85.8484848484797       0.0000000E+00
  -8499.00000000000        85.8484848484900       0.0000000E+00
  -8499.00000000000        257.545454545460       0.0000000E+00
  -8499.00000000000        429.242424242429       0.0000000E+00
  -8499.00000000000        600.939393939399       0.0000000E+00
  -8499.00000000000        772.636363636369       0.0000000E+00
  -8499.00000000000        944.333333333338       0.0000000E+00
  -8499.00000000000        1116.03030303031       0.0000000E+00
  -8499.00000000000        1287.72727272728       0.0000000E+00
  -8499.00000000000        1459.42424242425       0.0000000E+00
  -8499.00000000000        1631.12121212122       0.0000000E+00
  -8499.00000000000        1802.81818181819       0.0000000E+00
  -8499.00000000000        1974.51515151516       0.0000000E+00
  -8499.00000000000        2146.21212121213       0.0000000E+00
  -8499.00000000000        2317.90909090910       0.0000000E+00
  -8499.00000000000        2489.60606060607       0.0000000E+00
  -8499.00000000000        2661.30303030304       0.0000000E+00
  -8499.00000000000        2833.00000000000       0.0000000E+00
  -8499.00000000000        3004.69696969697       0.0000000E+00
  -8499.00000000000        3176.39393939394       0.0000000E+00
  -8499.00000000000        3348.09090909091       0.0000000E+00
  -8499.00000000000        3519.78787878788       0.0000000E+00
  -8499.00000000000        3691.48484848485       0.0000000E+00
  -8499.00000000000        3863.18181818182       0.0000000E+00
  -8499.00000000000        4034.87878787879       0.0000000E+00
  -8499.00000000000        4206.57575757576       0.0000000E+00
  -8499.00000000000        4378.27272727273       0.0000000E+00
  -8499.00000000000        4549.96969696970       0.0000000E+00
  -8499.00000000000        4721.66666666667       0.0000000E+00
  -8499.00000000000        4893.36363636364       0.0000000E+00
  -8499.00000000000        5065.06060606061       0.0000000E+00
  -8499.00000000000        5236.75757575758       0.0000000E+00
  -8499.00000000000        5408.45454545455       0.0000000E+00
  -8499.00000000000        5580.15151515152       0.0000000E+00
  -8499.00000000000        5751.84848484849       0.0000000E+00
  -8499.00000000000        5923.54545454546       0.0000000E+00
  -8499.00000000000        6095.24242424243       0.0000000E+00
  -8499.00000000000        6266.93939393940       0.0000000E+00
  -8499.00000000000        6438.63636363637       0.0000000E+00
  -8499.00000000000        6610.33333333334       0.0000000E+00
  -8499.00000000000        6782.03030303031       0.0000000E+00
  -8499.00000000000        6953.72727272728       0.0000000E+00
  -8499.00000000000        7125.42424242425       0.0000000E+00
  -8499.00000000000        7297.12121212122       0.0000000E+00
  -8499.00000000000        7468.81818181819       0.0000000E+00
  -8499.00000000000        7640.51515151516       0.0000000E+00
  -8499.00000000000        7812.21212121213       0.0000000E+00
  -8499.00000000000        7983.90909090910       0.0000000E+00
  -8499.00000000000        8155.60606060607       0.0000000E+00
  -8499.00000000000        8327.30303030304       0.0000000E+00
  -8499.00000000000        8499.00000000001       0.0000000E+00
 
  -8327.30303030303       -8499.00000000000       0.0000000E+00
  -8327.30303030303       -8327.30303030303       0.0000000E+00
  -8327.30303030303       -8155.60606060606       0.0000000E+00
  -8327.30303030303       -7983.90909090909       0.0000000E+00
  -8327.30303030303       -7812.21212121212       0.0000000E+00
  -8327.30303030303       -7640.51515151515       0.0000000E+00
  -8327.30303030303       -7468.81818181818       0.0000000E+00
  -8327.30303030303       -7297.12121212121       0.0000000E+00
  -8327.30303030303       -7125.42424242424       0.0000000E+00
  -8327.30303030303       -6953.72727272727       0.0000000E+00
  -8327.30303030303       -6782.03030303030       0.0000000E+00
  -8327.30303030303       -6610.33333333333       0.0000000E+00
  -8327.30303030303       -6438.63636363636       0.0000000E+00
  -8327.30303030303       -6266.93939393939       0.0000000E+00
  -8327.30303030303       -6095.24242424242       0.0000000E+00
  -8327.30303030303       -5923.54545454545       0.0000000E+00
  -8327.30303030303       -5751.84848484848       0.0000000E+00
  -8327.30303030303       -5580.15151515151       0.0000000E+00
  -8327.30303030303       -5408.45454545454       0.0000000E+00
  -8327.30303030303       -5236.75757575757       0.0000000E+00
  -8327.30303030303       -5065.06060606060       0.0000000E+00
  -8327.30303030303       -4893.36363636363       0.0000000E+00
  -8327.30303030303       -4721.66666666666       0.0000000E+00
  -8327.30303030303       -4549.96969696969       0.0000000E+00
  -8327.30303030303       -4378.27272727272       0.0000000E+00
  -8327.30303030303       -4206.57575757575       0.0000000E+00
  -8327.30303030303       -4034.87878787878       0.0000000E+00
  -8327.30303030303       -3863.18181818181       0.0000000E+00
  -8327.30303030303       -3691.48484848484       0.0000000E+00
  -8327.30303030303       -3519.78787878787       0.0000000E+00
  -8327.30303030303       -3348.09090909090       0.0000000E+00
  -8327.30303030303       -3176.39393939393       0.0000000E+00
  -8327.30303030303       -3004.69696969696       0.0000000E+00
  -8327.30303030303       -2832.99999999999       0.0000000E+00
  -8327.30303030303       -2661.30303030303       0.0000000E+00
  -8327.30303030303       -2489.60606060606       0.0000000E+00
  -8327.30303030303       -2317.90909090909       0.0000000E+00
  -8327.30303030303       -2146.21212121212       0.0000000E+00
  -8327.30303030303       -1974.51515151515       0.0000000E+00
  -8327.30303030303       -1802.81818181818       0.0000000E+00
  -8327.30303030303       -1631.12121212121       0.0000000E+00
  -8327.30303030303       -1459.42424242424       0.0000000E+00
  -8327.30303030303       -1287.72727272727       0.0000000E+00
  -8327.30303030303       -1116.03030303030       0.0000000E+00
  -8327.30303030303       -944.333333333328       0.0000000E+00
  -8327.30303030303       -772.636363636359       0.0000000E+00
  -8327.30303030303       -600.939393939389       0.0000000E+00
  -8327.30303030303       -429.242424242419       0.0000000E+00
  -8327.30303030303       -257.545454545449       0.0000000E+00
  -8327.30303030303       -85.8484848484797       0.0000000E+00
  -8327.30303030303        85.8484848484900       0.0000000E+00
  -8327.30303030303        257.545454545460       0.0000000E+00
  -8327.30303030303        429.242424242429       0.0000000E+00
  -8327.30303030303        600.939393939399       0.0000000E+00
  -8327.30303030303        772.636363636369       0.0000000E+00
  -8327.30303030303        944.333333333338       0.0000000E+00
  -8327.30303030303        1116.03030303031       0.0000000E+00
  -8327.30303030303        1287.72727272728       0.0000000E+00
  -8327.30303030303        1459.42424242425       0.0000000E+00
  -8327.30303030303        1631.12121212122       0.0000000E+00
  -8327.30303030303        1802.81818181819       0.0000000E+00
  -8327.30303030303        1974.51515151516       0.0000000E+00
  -8327.30303030303        2146.21212121213       0.0000000E+00
  -8327.30303030303        2317.90909090910       0.0000000E+00
  -8327.30303030303        2489.60606060607       0.0000000E+00
  -8327.30303030303        2661.30303030304       0.0000000E+00
  -8327.30303030303        2833.00000000000       0.0000000E+00
  -8327.30303030303        3004.69696969697       0.0000000E+00
  -8327.30303030303        3176.39393939394       0.0000000E+00
  -8327.30303030303        3348.09090909091       0.0000000E+00
  -8327.30303030303        3519.78787878788       0.0000000E+00
  -8327.30303030303        3691.48484848485       0.0000000E+00
  -8327.30303030303        3863.18181818182       0.0000000E+00
  -8327.30303030303        4034.87878787879       0.0000000E+00
  -8327.30303030303        4206.57575757576       0.0000000E+00
  -8327.30303030303        4378.27272727273       0.0000000E+00
  -8327.30303030303        4549.96969696970       0.0000000E+00
  -8327.30303030303        4721.66666666667       0.0000000E+00
  -8327.30303030303        4893.36363636364       0.0000000E+00
  -8327.30303030303        5065.06060606061       0.0000000E+00
  -8327.30303030303        5236.75757575758       0.0000000E+00
  -8327.30303030303        5408.45454545455       0.0000000E+00
  -8327.30303030303        5580.15151515152       0.0000000E+00
  -8327.30303030303        5751.84848484849       0.0000000E+00
  -8327.30303030303        5923.54545454546       0.0000000E+00
  -8327.30303030303        6095.24242424243       0.0000000E+00
  -8327.30303030303        6266.93939393940       0.0000000E+00
  -8327.30303030303        6438.63636363637       0.0000000E+00
  -8327.30303030303        6610.33333333334       0.0000000E+00
  -8327.30303030303        6782.03030303031       0.0000000E+00
  -8327.30303030303        6953.72727272728       0.0000000E+00
  -8327.30303030303        7125.42424242425       0.0000000E+00
  -8327.30303030303        7297.12121212122       0.0000000E+00
  -8327.30303030303        7468.81818181819       0.0000000E+00
  -8327.30303030303        7640.51515151516       0.0000000E+00
  -8327.30303030303        7812.21212121213       0.0000000E+00
  -8327.30303030303        7983.90909090910       0.0000000E+00
  -8327.30303030303        8155.60606060607       0.0000000E+00
  -8327.30303030303        8327.30303030304       0.0000000E+00
  -8327.30303030303        8499.00000000001       0.0000000E+00
 
  -8155.60606060606       -8499.00000000000       0.0000000E+00
  -8155.60606060606       -8327.30303030303       0.0000000E+00
  -8155.60606060606       -8155.60606060606       0.0000000E+00
  -8155.60606060606       -7983.90909090909       0.0000000E+00
  -8155.60606060606       -7812.21212121212       0.0000000E+00
  -8155.60606060606       -7640.51515151515       0.0000000E+00
  -8155.60606060606       -7468.81818181818       0.0000000E+00
  -8155.60606060606       -7297.12121212121       0.0000000E+00
  -8155.60606060606       -7125.42424242424       0.0000000E+00
  -8155.60606060606       -6953.72727272727       0.0000000E+00
  -8155.60606060606       -6782.03030303030       0.0000000E+00
  -8155.60606060606       -6610.33333333333       0.0000000E+00
  -8155.60606060606       -6438.63636363636       0.0000000E+00
  -8155.60606060606       -6266.93939393939       0.0000000E+00
  -8155.60606060606       -6095.24242424242       0.0000000E+00
  -8155.60606060606       -5923.54545454545       0.0000000E+00
  -8155.60606060606       -5751.84848484848       0.0000000E+00
  -8155.60606060606       -5580.15151515151       0.0000000E+00
  -8155.60606060606       -5408.45454545454       0.0000000E+00
  -8155.60606060606       -5236.75757575757       0.0000000E+00
  -8155.60606060606       -5065.06060606060       0.0000000E+00
  -8155.60606060606       -4893.36363636363       0.0000000E+00
  -8155.60606060606       -4721.66666666666       0.0000000E+00
  -8155.60606060606       -4549.96969696969       0.0000000E+00
  -8155.60606060606       -4378.27272727272       0.0000000E+00
  -8155.60606060606       -4206.57575757575       0.0000000E+00
  -8155.60606060606       -4034.87878787878       0.0000000E+00
  -8155.60606060606       -3863.18181818181       0.0000000E+00
  -8155.60606060606       -3691.48484848484       0.0000000E+00
  -8155.60606060606       -3519.78787878787       0.0000000E+00
  -8155.60606060606       -3348.09090909090       0.0000000E+00
  -8155.60606060606       -3176.39393939393       0.0000000E+00
  -8155.60606060606       -3004.69696969696       0.0000000E+00
  -8155.60606060606       -2832.99999999999       0.0000000E+00
  -8155.60606060606       -2661.30303030303       0.0000000E+00
  -8155.60606060606       -2489.60606060606       0.0000000E+00
  -8155.60606060606       -2317.90909090909       0.0000000E+00
  -8155.60606060606       -2146.21212121212       0.0000000E+00
  -8155.60606060606       -1974.51515151515       0.0000000E+00
  -8155.60606060606       -1802.81818181818       0.0000000E+00
  -8155.60606060606       -1631.12121212121       0.0000000E+00
  -8155.60606060606       -1459.42424242424       0.0000000E+00
  -8155.60606060606       -1287.72727272727       0.0000000E+00
  -8155.60606060606       -1116.03030303030       0.0000000E+00
  -8155.60606060606       -944.333333333328       0.0000000E+00
